iyear,ingroup,ingroup2,ingroup3,nperps,nperpcap,nkill,nkillter,nwound,nwoundte,propextent,propvalue
2015,-9,,,-99,0,7,0,,0,3,-99
2015,-9,,,-99,0,7,0,,0,3,-99
2015,-9,,,-99,0,6,0,,0,3,-99
2015,-9,,,-99,0,5,0,,0,3,-99
2015,1079,6001,,-99,0,0,0,0,0,,
2015,1079,6001,,-99,0,0,0,0,0,,
2015,1079,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,6001,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,2,0,,
2015,-9,,,-99,0,1,0,0,0,,
2015,652,,,-99,0,4,2,7,6,3,-99
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,40039,,,-99,0,0,0,0,0,3,-99
2015,40124,40021,,2,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,40039,,,-99,0,0,0,1,0,3,-99
2015,3262,,,-99,0,0,0,0,0,3,-99
2015,520,,,-99,0,1,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,-9,,,-99,0,2,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,20036,,,-99,0,,0,,0,,
2014,652,,,-99,0,5,0,0,0,,
2015,-9,,,30,0,0,0,0,0,,
2015,40345,,,-99,0,11,3,10,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,652,,,-99,0,2,0,3,0,4,-99
2015,20036,,,-99,0,,0,,0,,
2015,40071,,,2,0,2,2,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,3,0,3,-99
2015,-9,,,-99,0,0,0,8,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,482,,,3,2,1,1,2,2,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,30201,,,21,0,8,0,12,0,3,-99
2015,520,,,15,0,0,0,0,0,3,67120.85
2015,-9,,,-99,0,1,0,5,0,3,-99
2015,40151,,,1,0,1,1,0,0,,
2015,-9,,,-99,0,2,0,8,0,,
2015,-9,,,-99,0,1,0,6,0,,
2015,40151,,,-99,0,0,0,3,0,,
2015,40151,,,-99,0,,0,,0,,
2015,40151,,,-99,0,0,0,0,0,3,-99
2015,652,,,-99,0,6,6,2,,,
2015,-9,,,-99,0,1,0,1,0,,
2015,20032,,,-99,0,1,0,2,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,652,,,-99,0,1,0,0,0,,
2015,652,,,-99,0,1,0,0,0,,
2015,-9,,,-99,0,1,0,5,0,,
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,-9,,,-99,1,0,0,0,0,,
2015,40039,,,-99,0,0,0,1,0,,
2015,40269,,,-99,0,1,0,0,0,3,-99
2015,40271,,,-99,0,0,0,4,0,,
2015,-9,,,2,0,1,0,0,0,3,-99
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,40385,,,-99,0,0,0,0,0,3,-99
2015,40416,,,-99,0,6,0,0,0,,
2015,30094,,,-99,0,0,0,0,0,3,-99
2015,-9,,,25,0,0,0,0,0,3,-99
2015,20095,,,-99,0,0,0,2,0,4,-99
2015,20036,,,-99,0,14,,,,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,,0,4,-99
2015,652,,,-99,0,17,6,13,7,,
2015,20198,,,-99,0,,0,10,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,20032,,,-99,0,7,0,,0,3,-99
2015,40382,,,-99,0,15,3,,0,,
2015,652,,,-99,0,0,0,6,0,,
2015,-9,,,-99,0,1,0,2,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,40012,,,-99,0,0,0,0,0,,
2015,652,,,-99,0,2,2,4,3,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,520,,,-99,0,1,0,1,0,,
2015,-9,,,1,0,0,0,1,0,,
2015,407,,,-99,0,2,0,7,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,276,,,-99,0,0,0,0,0,3,-99
2015,40039,,,-99,0,0,0,1,0,3,-99
2015,40039,,,-99,0,1,0,1,0,3,-99
2015,40039,,,-99,0,0,0,2,0,3,-99
2015,40039,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,2,0,2,0,3,-99
2015,40151,,,5,0,3,3,0,0,,
2015,40151,,,-99,0,12,9,6,,,
2015,1430,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,30101,,,-99,0,3,0,0,0,,
2015,30101,,,-99,0,3,0,0,0,,
2015,30101,,,-99,0,2,0,0,0,,
2015,30101,,,-99,0,2,0,0,0,,
2015,30101,,,-99,0,0,0,0,0,,
2015,40269,,,-99,0,8,0,13,0,,
2015,802,,,2,2,0,0,0,0,,
2015,484,,,-99,0,0,0,0,0,,
2015,40394,,,-99,0,25,0,58,0,4,-99
2015,40394,,,-99,0,1,0,6,0,,
2015,40394,,,-99,0,1,0,0,0,,
2015,40394,,,-99,0,0,0,4,0,,
2015,-9,,,1,0,1,1,0,0,,
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,40394,,,-99,0,0,0,0,0,3,-99
2015,652,,,1,0,17,1,39,0,,
2015,652,,,1,0,4,1,1,0,,
2015,652,,,-99,0,2,0,0,0,,
2015,652,,,-99,0,4,0,0,0,,
2015,-9,,,-99,0,1,0,2,0,,
2015,-9,,,-99,0,,0,,0,,
2015,40387,,,4,0,0,0,1,0,,
2015,-9,,,-99,0,1,0,2,0,,
2015,40027,,,-99,0,0,0,5,0,,
2015,1430,,,-99,0,0,0,0,0,3,-99
2015,40039,,,-99,0,0,0,8,0,,
2015,40039,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,2,0,10,0,,
2015,40151,,,-99,0,4,0,12,0,,
2015,-9,,,-99,0,9,0,4,0,3,-99
2015,-9,,,2,0,9,2,21,0,,
2015,-9,,,-99,0,1,0,1,0,,
2015,-9,,,-99,0,0,0,4,0,,
2015,-9,,,-99,0,1,0,6,0,,
2015,40151,,,-99,0,2,,18,,,
2015,40151,,,-99,0,2,,18,,,
2015,40151,,,-99,0,1,,18,,,
2015,-9,,,-99,0,3,0,8,0,,
2015,-9,,,1,0,4,1,9,0,,
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,20032,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,,0,,0,,
2015,-9,,,-99,0,1,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,1,0,3,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,10094,40217,40103,-99,0,,,,,,
2015,10094,40217,40103,-99,0,0,0,0,0,4,-99
2015,10094,40217,40103,-99,0,0,0,0,0,4,-99
2015,10094,40217,40103,-99,0,0,0,0,0,3,-99
2015,20251,,,1,0,62,1,46,0,3,-99
2015,-9,,,1,1,0,0,0,0,,
2015,-9,,,-99,0,1,0,0,0,,
2015,20198,20032,,-99,0,2,0,2,0,,
2015,20032,,,2,0,1,0,0,0,,
2015,652,,,-99,0,0,0,7,0,3,-99
2015,20198,,,-99,0,0,0,0,0,,
2015,30168,,,-99,0,2,0,3,0,,
2015,30168,,,-99,0,1,0,2,0,,
2015,-9,,,1,0,1,1,0,0,,
2015,-9,,,-99,0,1,0,0,0,,
2015,30201,,,-99,0,27,0,80,0,3,-99
2015,30101,,,-99,0,126,123,12,,,
2015,30201,,,101,0,2,0,,0,3,-99
2015,30201,,,101,0,2,0,,0,3,-99
2015,30201,,,101,0,2,0,,0,3,-99
2015,30201,,,101,0,2,0,,0,3,-99
2015,30201,,,101,0,1,0,,0,3,-99
2015,1430,,,-99,0,0,0,0,0,,
2015,1430,,,-99,0,0,0,0,0,3,-99
2015,276,,,-99,0,0,0,3,0,,
2015,276,,,-99,0,0,0,2,0,4,-99
2015,-9,,,-99,0,1,0,1,0,,
2015,-9,,,2,0,2,2,0,0,,
2015,40151,,,1,0,4,1,0,0,3,-99
2015,-9,,,2,1,1,1,0,0,,
2015,40151,,,1,0,6,1,14,0,3,-99
2015,-9,,,-99,0,9,0,15,0,3,-99
2015,-9,,,-99,0,1,0,7,0,,
2015,-9,,,-99,0,2,0,6,0,,
2015,-9,,,-99,0,0,0,5,0,,
2015,40151,,,-99,0,6,3,5,0,,
2015,-9,,,-99,0,4,0,7,0,3,-99
2015,40151,,,-99,0,47,0,,0,,
2015,40151,,,4,0,4,4,0,0,,
2015,-9,,,-99,0,9,0,15,0,3,-99
2015,40151,,,-99,0,1,,16,,,
2015,-9,,,-99,0,8,1,0,0,,
2015,779,,,1,0,0,0,0,0,3,-99
2015,40151,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,-9,,,-99,0,0,0,1,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,40150,,,-99,0,0,0,1,0,3,-99
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,802,,,-99,0,0,0,1,0,,
2015,802,,,2,2,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,2,2,0,0,3,1,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,40039,,,-99,0,0,0,2,0,,
2015,40039,,,-99,0,0,0,2,0,,
2015,40039,,,-99,0,0,0,2,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,1,0,0,0,1,0,3,-99
2015,40269,,,-99,0,5,0,3,0,3,-99
2015,40269,,,-99,0,2,0,0,0,3,-99
2015,40269,,,-99,0,5,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,40354,40028,,-99,0,0,0,0,0,3,-99
2015,30147,,,-99,0,2,0,0,0,,
2015,576,,,4,0,0,0,0,0,3,-99
2015,652,,,-99,0,1,0,0,0,,
2015,-9,,,-99,0,1,0,5,0,,
2014,40071,,,-99,0,2,0,32,0,3,-99
2015,652,,,4,0,1,0,0,0,,
2015,20198,,,-99,0,1,0,1,0,,
2015,-9,,,-99,0,0,0,2,0,4,-99
2015,-9,,,-99,0,3,0,1,0,,
2015,652,,,-99,0,1,0,2,0,3,-99
2015,652,,,-99,0,1,0,1,0,3,-99
2015,652,,,-99,0,,0,,0,,
2015,652,,,-99,0,2,0,2,0,3,-99
2015,-9,,,-99,0,4,0,0,0,3,-99
2015,1430,,,-99,0,0,0,0,0,4,-99
2015,-9,,,3,0,1,0,0,0,,
2015,40394,,,-99,0,3,3,8,2,,
2015,-9,,,1,0,1,1,0,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,482,,,3,3,0,0,0,0,3,-99
2015,-9,,,-99,0,1,0,5,0,3,-99
2015,-9,,,-99,0,1,0,3,0,,
2015,-9,,,-99,0,1,0,3,0,3,-99
2015,-9,,,-99,0,2,0,9,0,,
2015,40151,,,-99,0,1,0,0,0,,
2015,40151,,,-99,0,,0,,0,4,-99
2015,40151,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,5,0,44,0,3,-99
2015,40151,,,-99,0,4,4,0,0,,
2015,-9,,,-99,0,1,0,8,0,,
2015,-9,,,-99,0,,0,,0,,
2015,40324,,,2,0,1,1,1,1,,
2015,20096,,,-99,0,2,0,1,0,3,-99
2015,-9,,,-99,0,4,0,11,0,,
2015,-9,,,-99,0,2,0,4,0,,
2015,-9,,,-99,0,3,0,6,0,3,-99
2015,40151,,,-99,0,,0,,0,,
2015,1430,,,10,0,1,0,0,0,,
2015,520,,,-99,0,2,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,40039,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,40128,,,-99,0,0,0,2,0,,
2015,40039,,,-99,0,0,0,0,0,3,-99
2015,311,,,-99,0,0,0,0,0,3,-99
2015,40354,40028,,-99,0,1,0,0,0,,
2015,40078,,,-99,0,0,0,0,0,4,-99
2015,-9,,,15,0,16,0,,0,3,-99
2015,-9,,,-99,0,0,0,,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,20036,,,-99,0,,0,,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,30101,,,-99,0,2,1,1,0,,
2015,30101,,,1,0,4,1,2,0,,
2015,30101,,,1,0,8,1,7,0,,
2015,30101,,,-99,0,21,18,10,,,
2015,30101,,,-99,0,21,18,9,,,
2015,30101,,,-99,0,20,17,9,,,
2015,30101,,,-99,0,20,17,9,,,
2015,-9,,,-99,0,1,0,5,0,,
2015,-9,,,-99,0,1,0,11,0,,
2015,-9,,,-99,0,1,0,8,0,,
2015,-9,,,-99,0,0,0,10,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,40103,,,1,0,7,1,19,0,3,-99
2015,40151,,,-99,0,1,0,3,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,40394,,,-99,0,2,0,4,0,3,-99
2015,20032,,,-99,0,2,0,0,0,,
2015,20032,,,-99,0,0,0,0,0,,
2015,20032,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,1,0,4,-99
2015,40039,,,-99,0,0,0,0,0,,
2015,40039,,,-99,0,0,0,0,0,,
2015,802,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,40391,20234,,4,4,0,0,3,0,3,-99
2015,-9,,,-99,0,1,0,1,0,3,-99
2015,20097,,,-99,0,1,0,2,0,4,-99
2015,652,,,2,0,4,0,0,0,,
2015,652,,,-99,0,2,2,7,5,,
2015,484,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,,0,,0,,
2015,40269,,,-99,0,20,7,53,24,,
2015,40271,,,-99,0,2,0,2,0,,
2015,-9,,,-99,0,3,0,6,0,,
2015,-9,,,2,0,2,0,0,0,3,-99
2015,-9,,,2,0,1,0,1,0,,
2015,1430,,,-99,0,0,0,0,0,3,-99
2015,1430,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,652,,,-99,0,,0,,0,,
2015,30101,,,101,0,101,101,,,,
2015,520,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,1,0,2,0,,
2015,20032,,,-99,0,5,4,12,0,,
2015,1430,,,3,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,2,0,5,0,,
2015,-9,,,-99,0,1,0,11,0,,
2015,1430,,,-99,0,2,0,8,0,,
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,20097,,,12,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,20442,,,1,1,0,0,0,0,,
2015,652,,,-99,0,4,0,3,0,,
2015,-9,,,-99,0,1,0,2,0,3,-99
2015,-9,,,-99,0,1,0,0,0,,
2015,20036,,,-99,0,1,0,1,0,,
2015,-9,,,-99,0,,0,,0,,
2015,-9,,,-99,0,1,0,6,0,,
2015,40151,,,-99,0,4,4,0,0,,
2015,40151,,,-99,0,3,3,0,0,,
2015,40342,794,,10,0,0,0,0,0,,
2015,-9,,,-99,0,1,0,1,0,4,-99
2015,520,,,-99,0,0,0,1,0,3,-99
2015,30101,,,1,0,2,1,18,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,3,2,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,40151,,,1,0,7,1,28,0,,
2015,-9,,,-99,0,1,0,2,0,3,-99
2015,40004,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,1,0,0,0,,
2015,20032,,,-99,0,0,0,0,0,,
2015,40039,,,-99,0,0,0,9,0,4,-99
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,40039,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,40526,,,-99,0,2,0,0,0,,
2015,1430,,,-99,0,0,0,4,0,3,-99
2015,1430,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,2,1,3,0,,
2015,-9,,,-99,0,3,0,10,0,,
2015,-9,,,-99,0,1,0,6,0,,
2015,-9,,,-99,0,2,0,6,0,3,-99
2015,-9,,,-99,0,2,0,6,0,,
2015,-9,,,-99,0,1,0,3,0,,
2015,40385,,,1,1,0,0,0,0,,
2015,-9,,,-99,0,0,0,4,0,3,-99
2015,-9,,,-99,0,0,0,1,0,3,-99
2015,20442,,,-99,0,4,0,2,0,4,-99
2015,20442,,,-99,0,2,0,2,0,3,-99
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,-9,,,-99,0,1,0,0,0,3,-99
2015,1092,,,7,0,0,0,0,0,,
2015,30042,,,-99,0,3,0,1,0,3,-99
2015,-9,,,-99,0,0,0,2,0,4,-99
2015,484,,,-99,0,2,0,5,0,,
2015,40345,,,-99,0,11,0,,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,399,,,-99,0,0,0,0,0,,
2015,40385,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,20032,,,-99,0,1,0,0,0,,
2015,40385,,,10,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,,0,,0,3,-99
2015,20036,,,-99,0,,,1,,4,-99
2015,652,,,1,0,3,1,5,0,3,-99
2015,652,,,-99,0,9,5,8,5,,
2015,-9,,,5,0,1,0,2,0,,
2015,-9,,,-99,0,0,0,3,0,3,-99
2015,-9,,,-99,0,0,0,5,0,,
2015,-9,,,-99,0,0,0,0,0,4,-99
2015,20032,,,-99,0,2,0,6,0,,
2015,-9,,,-99,0,2,0,0,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,276,,,-99,0,0,0,1,0,,
2015,1430,,,2,0,1,0,0,0,,
2015,652,,,-99,0,0,0,0,0,3,-99
2015,802,,,-99,0,7,0,16,0,3,-99
2015,315,,,2,0,2,2,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,,0,,0,,
2015,-9,,,2,0,1,0,0,0,,
2015,40039,,,-99,0,0,0,3,0,3,-99
2015,40039,,,2,2,0,0,0,0,,
2015,802,,,-99,0,0,0,10,4,,
2015,20202,,,1,1,0,0,2,0,,
2015,520,,,-99,2,1,0,0,0,,
2015,40151,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,3,0,10,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,1430,,,-99,0,,0,,0,,
2015,-9,,,1,1,0,0,1,1,,
2015,40039,,,-99,0,0,0,0,0,,
2015,425,,,-99,0,0,0,0,0,3,-99
2015,30117,,,-99,0,2,0,1,0,,
2015,-9,,,-99,0,0,0,3,0,,
2015,-9,,,-99,0,5,0,2,0,,
2015,-9,,,2,0,1,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,20036,,,-99,0,1,0,6,0,3,-99
2015,20036,,,-99,0,,0,,0,,
2015,858,,,-99,0,16,0,0,0,3,-99
2015,-9,,,-99,0,2,1,3,2,,
2015,652,,,-99,0,1,1,2,2,,
2015,652,,,-99,0,1,1,2,2,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,1,1,3,2,,
2015,20032,,,1,0,5,0,12,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,2,0,1,0,0,0,,
2015,20198,,,-99,0,0,0,3,0,,
2015,40151,,,-99,0,1,0,9,0,,
2015,-9,,,-99,0,,,,,4,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,40150,,,-99,0,0,0,0,0,3,-99
2015,-9,,,2,0,3,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,40269,,,-99,0,3,0,5,0,3,-99
2015,40269,,,-99,0,,0,,0,3,-99
2015,-9,,,2,0,0,0,2,0,3,-99
2015,30101,,,-99,0,144,50,,,3,-99
2015,30101,,,-99,0,,,,,,
2015,30101,,,-99,0,,,,,,
2015,30101,,,-99,0,,,,,,
2015,-9,,,-99,0,0,0,5,0,3,-99
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,40039,,,-99,0,0,0,3,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,652,,,-99,0,0,0,0,0,,
2015,652,,,-99,0,3,0,0,0,,
2015,-9,,,-99,0,,0,,0,4,-99
2015,-9,,,-99,0,1,0,0,0,,
2015,40151,,,-99,0,11,,20,,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,2,2,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,3,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,1,0,1,0,3,-99
2015,-9,,,-99,0,1,0,0,0,3,-99
2015,-9,,,-99,0,1,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,30094,,,-99,0,1,0,1,0,4,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,30094,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,652,,,-99,0,2,0,2,0,3,-99
2015,-9,,,-99,0,0,0,2,0,,
2015,40217,,,-99,0,1,0,4,0,3,-99
2015,40217,,,-99,0,1,0,4,0,3,-99
2015,-9,,,-99,0,1,0,6,0,,
2015,-9,,,-99,0,2,0,5,0,,
2015,652,,,2,0,2,0,0,0,,
2015,40150,,,-99,0,0,0,0,0,,
2015,40150,,,-99,0,0,0,0,0,,
2015,40217,,,-99,0,1,0,4,0,3,-99
2015,652,,,-99,0,2,0,0,0,,
2015,-9,,,2,0,1,0,1,0,,
2015,40150,,,-99,0,0,0,0,0,,
2015,20036,,,-99,0,0,0,3,0,3,-99
2015,802,,,-99,0,1,1,0,0,,
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,40217,,,-99,0,0,0,3,0,3,-99
2015,-9,,,-99,0,0,0,2,0,3,-99
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,1,0,,
2015,-9,,,-99,0,0,0,1,0,3,-99
2015,728,,,-99,0,,0,,0,,
2015,728,,,20,0,,0,,0,3,-99
2015,802,,,20,0,1,1,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,802,,,-99,2,0,0,5,0,4,-99
2015,-9,,,-99,0,8,3,0,0,,
2015,1430,,,-99,0,0,0,0,0,,
2015,30249,,,-99,0,1,0,0,0,,
2015,-9,,,-99,0,1,0,2,0,3,-99
2015,40347,,,1,0,4,1,20,0,,
2015,20097,,,-99,0,0,0,0,0,4,-99
2015,-9,,,-99,0,1,0,0,0,,
2015,30094,,,-99,0,1,0,0,0,,
2015,-9,,,-99,0,,0,,0,,
2015,484,,,-99,0,0,0,0,0,3,-99
2015,484,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,2,0,7,0,,
2015,-9,,,-99,0,2,0,7,0,,
2015,-9,,,-99,0,2,0,8,0,,
2015,-9,,,-99,0,1,0,7,0,,
2015,-9,,,-99,0,1,0,7,0,,
2015,-9,,,-99,0,1,0,3,0,,
2015,-9,,,-99,0,2,0,4,0,3,-99
2015,-9,,,-99,0,1,0,0,0,,
2015,40151,,,-99,0,0,0,2,0,,
2015,30053,1079,,-99,0,3,0,8,0,,
2015,-9,,,-99,0,1,0,4,0,,
2015,-9,,,-99,0,0,0,0,0,,
2015,652,,,-99,0,0,0,0,0,,
2015,802,,,-99,0,8,0,23,0,3,-99
2015,652,,,-99,0,8,6,10,10,,
2015,652,,,-99,0,2,0,3,0,3,-99
2015,30101,,,-99,0,57,55,7,0,3,-99
2015,30101,,,-99,0,57,54,6,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,1,0,1,0,,
2015,1430,,,-99,0,1,0,0,0,,
2015,40151,,,-99,0,0,0,0,0,,
2015,40151,,,-99,0,0,0,0,0,,
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,-9,,,-99,0,0,0,0,0,3,-99
2015,802,,,15,3,1,1,3,2,,
2015,20032,,,-99,0,0,0,1,0,3,-99
2015,-9,,,-99,0,2,0,40,0,,
2015,652,,,-99,0,2,2,2,2,,
2015,-9,,,-99,0,0,0,0,0,,
2015,652,,,1,0,2,1,0,0,,
2015,652,,,1,0,1,1,3,0,,
2015,652,,,-99,0,0,0,0,0,3,-99
2015,652,,,-99,0,0,0,0,0,3,-99
